4e-05	24.5
4.55518e-05	24.5
5.11037e-05	24.5
5.66555e-05	24.5
6.22074e-05	24.45
6.77592e-05	24.45
7.3311e-05	24.45
7.88629e-05	24.45
8.44147e-05	24.45
8.99666e-05	24.4
9.55184e-05	24.4
0.00010107	24.4
0.000106622	24.4
0.000112174	24.4
0.000117726	24.4
0.000123278	24.4
0.000128829	24.35
0.000134381	24.35
0.000139933	24.35
0.000145485	24.35
0.000151037	24.35
0.000156589	24.35
0.00016214	24.35
0.000167692	24.3
0.000173244	24.3
0.000178796	21.9
0.000184348	21.9
0.0001899	21.9
0.000195452	21.9
0.000201003	21.85
0.000206555	21.85
0.000212107	21.1
0.000217659	21.1
0.000223211	21.1
0.000228763	21.05
0.000234314	21.05
0.000239866	21.05
0.000245418	21.05
0.00025097	21.05
0.000256522	21.05
0.000262074	21.05
0.000267625	21.05
0.000273177	21.05
0.000278729	21.05
0.000284281	21.05
0.000289833	21
0.000295385	21
0.000300936	21
0.000306488	21
0.00031204	21
0.000317592	21
0.000323144	21
0.000328696	21
0.000334247	21
0.000339799	21
0.000345351	21
0.000350903	21.1
0.000356455	21.2
0.000362007	21.25
0.000367559	21.3
0.00037311	21.35
0.000378662	21.35
0.000384214	286.5
0.000389766	277.05
0.000395318	270.7
0.00040087	277.3
0.000406421	286.65
0.000411973	21.2
0.000417525	277.05
0.000423077	252.1
0.000428629	248.45
0.000434181	17.9
0.000439732	21.3
0.000445284	21.35
0.000450836	21.3
0.000456388	21.2
0.00046194	21.25
0.000467492	21.25
0.000473043	21.25
0.000478595	18.1
0.000484147	18.1
0.000489699	280.3
0.000495251	274.25
0.000500803	270.95
0.000506355	267.75
0.000511906	264.5
0.000517458	258.5
0.00052301	255.3
0.000528562	252.05
0.000534114	248.8
0.000539666	242.8
0.000545217	239.55
0.000550769	236.3
0.000556321	233.1
0.000561873	227.1
0.000567425	223.85
0.000572977	220.65
0.000578528	217.45
0.00058408	211.35
0.000589632	208.1
0.000595184	201.95
0.000600736	198.8
0.000606288	195.65
0.000611839	192.5
0.000617391	189.35
0.000622943	186.2
0.000628495	183.05
0.000634047	182.95
0.000639599	179.85
0.000645151	176.75
0.000650702	176.7
0.000656254	173.65
0.000661806	173.65
0.000667358	173.6
0.00067291	173.6
0.000678462	173.55
0.000684013	173.5
0.000689565	173.5
0.000695117	173.45
0.000700669	173.4
0.000706221	173.35
0.000711773	173.3
0.000717324	173.2
0.000722876	173.2
0.000728428	173.2
0.00073398	173.2
0.000739532	173.2
0.000745084	173.2
0.000750635	173.2
0.000756187	173.25
0.000761739	173.25
0.000767291	173.3
0.000772843	173.35
0.000778395	173.35
0.000783946	173.4
0.000789498	173.4
0.00079505	173.45
0.000800602	173.45
0.000806154	173.5
0.000811706	173.55
0.000817258	173.55
0.000822809	173.6
0.000828361	173.6
0.000833913	173.65
0.000839465	173.65
0.000845017	173.65
0.000850569	173.7
0.00085612	176.65
0.000861672	176.65
0.000867224	176.7
0.000872776	176.7
0.000878328	176.75
0.00088388	176.75
0.000889431	176.75
0.000894983	176.8
0.000900535	176.8
0.000906087	179.85
0.000911639	179.85
0.000917191	179.9
0.000922742	179.95
0.000928294	183
0.000933846	183.05
0.000939398	186.1
0.00094495	186.15
0.000950502	186.2
0.000956054	189.25
0.000961605	189.25
0.000967157	189.3
0.000972709	189.3
0.000978261	189.35
0.000983813	192.4
0.000989365	192.4
0.000994916	192.45
0.00100047	192.45
0.00100602	192.5
0.00101157	195.55
0.00101712	195.55
0.00102268	195.6
0.00102823	195.6
0.00103378	195.65
0.00103933	198.65
0.00104488	198.7
0.00105043	198.75
0.00105599	198.75
0.00106154	198.8
0.00106709	201.8
0.00107264	201.85
0.00107819	201.85
0.00108375	201.9
0.0010893	201.95
0.00109485	204.95
0.0011004	204.95
0.00110595	205
0.00111151	205.05
0.00111706	205.05
0.00112261	208.05
0.00112816	208.1
0.00113371	208.15
0.00113926	208.15
0.00114482	208.2
0.00115037	208.25
0.00115592	211.25
0.00116147	211.25
0.00116702	211.3
0.00117258	211.35
0.00117813	211.35
0.00118368	214.35
0.00118923	214.4
0.00119478	214.4
0.00120033	214.45
0.00120589	214.5
0.00121144	214.5
0.00121699	217.5
0.00122254	217.55
0.00122809	217.55
0.00123365	217.6
0.0012392	217.65
0.00124475	217.65
0.0012503	220.65
0.00125585	220.7
0.0012614	220.7
0.00126696	220.75
0.00127251	220.8
0.00127806	223.75
0.00128361	223.8
0.00128916	223.85
0.00129472	223.85
0.00130027	223.9
0.00130582	223.95
0.00131137	226.9
0.00131692	226.95
0.00132247	227
0.00132803	227
0.00133358	227.05
0.00133913	227.1
0.00134468	230.05
0.00135023	230.1
0.00135579	230.1
0.00136134	230.15
0.00136689	230.2
0.00137244	230.2
0.00137799	233.2
0.00138355	233.25
0.0013891	233.25
0.00139465	233.3
0.0014002	233.35
0.00140575	233.35
0.0014113	236.35
0.00141686	236.35
0.00142241	236.4
0.00142796	236.45
0.00143351	236.45
0.00143906	236.5
0.00144462	239.45
0.00145017	239.5
0.00145572	239.55
0.00146127	239.6
0.00146682	239.6
0.00147237	239.65
0.00147793	242.6
0.00148348	242.65
0.00148903	242.7
0.00149458	242.7
0.00150013	242.75
0.00150569	242.8
0.00151124	245.75
0.00151679	245.8
0.00152234	245.8
0.00152789	245.85
0.00153344	245.9
0.001539	245.9
