1.5e-05 3.2227186e-10
1.8494983e-05 3.2536035e-10
2.1989967e-05 3.2844885e-10
2.548495e-05 3.3153734e-10
2.8979933e-05 3.3462583e-10
3.2474916e-05 3.3771432e-10
3.59699e-05 3.4080282e-10
3.9464883e-05 3.4389131e-10
4.2959866e-05 3.469798e-10
4.6454849e-05 3.500683e-10
4.9949833e-05 3.5315679e-10
5.3444816e-05 3.5624528e-10
5.6939799e-05 3.5933378e-10
6.0434783e-05 3.6242227e-10
6.3929766e-05 3.6551076e-10
6.7424749e-05 3.6859925e-10
7.0919732e-05 3.7168775e-10
7.4414716e-05 3.7477624e-10
7.7909699e-05 3.7786473e-10
8.1404682e-05 3.8095323e-10
8.4899666e-05 3.8404172e-10
8.8394649e-05 3.8713021e-10
9.1889632e-05 3.902187e-10
9.5384615e-05 3.933072e-10
9.8879599e-05 3.9639569e-10
0.00010237458 3.9948418e-10
0.00010586957 4.0257268e-10
0.00010936455 4.0566117e-10
0.00011285953 4.0874966e-10
0.00011635452 4.1183815e-10
0.0001198495 4.1492665e-10
0.00012334448 4.1801514e-10
0.00012683946 4.2110363e-10
0.00013033445 4.2419213e-10
0.00013382943 4.2728062e-10
0.00013732441 4.3036911e-10
0.0001408194 4.3345761e-10
0.00014431438 4.365461e-10
0.00014780936 4.3963459e-10
0.00015130435 4.488166e-10
0.00015479933 4.6823269e-10
0.00015829431 4.8764878e-10
0.0001617893 5.0706486e-10
0.00016528428 5.2648095e-10
0.00016877926 5.4804466e-10
0.00017227425 5.8321297e-10
0.00017576923 6.1838129e-10
0.00017926421 6.535496e-10
0.0001827592 6.8871791e-10
0.00018625418 7.2388623e-10
0.00018974916 7.651095e-10
0.00019324415 8.23524e-10
0.00019673913 8.8193849e-10
0.00020023411 9.4035298e-10
0.0002037291 9.9876748e-10
0.00020722408 1.057182e-09
0.00021071906 1.1155965e-09
0.00021421405 1.2126538e-09
0.00021770903 1.328947e-09
0.00022120401 1.4452402e-09
0.000224699 1.5615334e-09
0.00022819398 1.6778266e-09
0.00023168896 1.7941198e-09
0.00023518395 1.910413e-09
0.00023867893 2.0770778e-09
0.00024217391 2.3796728e-09
0.0002456689 2.6822679e-09
0.00024916388 2.984863e-09
0.00025265886 3.2874581e-09
0.00025615385 3.5900531e-09
0.00025964883 3.8926482e-09
0.00026314381 4.5252174e-09
0.0002666388 5.2940193e-09
0.00027013378 6.0628211e-09
0.00027362876 6.8615416e-09
0.00027712375 7.7855637e-09
0.00028061873 8.7095858e-09
0.00028411371 9.6336079e-09
0.0002876087 1.055763e-08
0.00029110368 1.1481652e-08
0.00029459866 1.2405674e-08
0.00029809365 1.3329696e-08
0.00030158863 1.4563479e-08
0.00030508361 1.5958349e-08
0.0003085786 1.7353219e-08
0.00031207358 1.874809e-08
0.00031556856 2.0719113e-08
0.00031906355 2.3040159e-08
0.00032255853 2.5361204e-08
0.00032605351 2.768225e-08
0.00032954849 3.0003296e-08
0.00033304348 3.2324342e-08
0.00033653846 3.4645388e-08
0.00034003344 3.6966434e-08
0.00034352843 3.9287479e-08
0.00034702341 4.1784951e-08
0.00035051839 4.4287711e-08
0.00035401338 4.6790472e-08
0.00035750836 4.9293232e-08
0.00036100334 5.1795992e-08
0.00036449833 5.4298753e-08
0.00036799331 5.6801513e-08
0.00037148829 5.9304274e-08
0.00037498328 6.1807034e-08
0.00037847826 6.3753422e-08
0.00038197324 6.5109201e-08
0.00038546823 6.6464979e-08
0.00038896321 6.7820758e-08
0.00039245819 6.9176537e-08
0.00039595318 7.8816497e-08
0.00039944816 1.0066224e-07
0.00040294314 1.2250797e-07
0.00040643813 1.4435371e-07
0.00040993311 1.6619945e-07
0.00041342809 1.8410466e-07
0.00041692308 1.5907571e-07
0.00042041806 1.3404677e-07
0.00042391304 1.0901782e-07
0.00042740803 8.3988876e-08
0.00043090301 5.895993e-08
0.00043439799 5.0145875e-08
0.00043789298 5.6718279e-08
0.00044138796 6.3290682e-08
0.00044488294 6.9863085e-08
0.00044837793 7.6435489e-08
0.00045187291 8.3007892e-08
0.00045536789 1.3076457e-07
0.00045886288 1.9794013e-07
0.00046235786 2.651157e-07
0.00046585284 3.3229127e-07
0.00046934783 3.9946684e-07
0.00047284281 4.6664241e-07
0.00047633779 4.9596269e-07
0.00047983278 4.9685959e-07
0.00048332776 4.9775649e-07
0.00048682274 4.986534e-07
0.00049031773 4.995503e-07
0.00049381271 5.004472e-07
0.00049730769 5.0059844e-07
0.00050080268 4.9723055e-07
0.00050429766 4.9386267e-07
0.00050779264 4.9049478e-07
0.00051128763 4.871269e-07
0.00051478261 4.8375901e-07
0.00051827759 4.8039113e-07
0.00052177258 4.7647661e-07
0.00052526756 4.7196291e-07
0.00052876254 4.674492e-07
0.00053225753 4.629355e-07
0.00053575251 4.5842179e-07
0.00053924749 4.5390809e-07
0.00054274247 4.4939439e-07
0.00054623746 4.4488068e-07
0.00054973244 4.4036698e-07
0.00055322742 4.3585327e-07
0.00055672241 4.3133957e-07
0.00056021739 4.2682586e-07
0.00056371237 4.2231216e-07
0.00056720736 4.1779845e-07
0.00057070234 4.1328475e-07
0.00057419732 4.0877104e-07
0.00057769231 4.0425734e-07
0.00058118729 3.9974364e-07
0.00058468227 3.9522993e-07
0.00058817726 3.9071623e-07
0.00059167224 3.8620252e-07
0.00059516722 3.8168882e-07
0.00059866221 3.7717511e-07
0.00060215719 3.7266141e-07
0.00060565217 3.681477e-07
0.00060914716 3.63634e-07
0.00061264214 3.591203e-07
0.00061613712 3.5460659e-07
0.00061963211 3.5009289e-07
0.00062312709 3.4557918e-07
0.00062662207 3.4070409e-07
0.00063011706 3.3523207e-07
0.00063361204 3.2976006e-07
0.00063710702 3.2428805e-07
0.00064060201 3.1881604e-07
0.00064409699 3.1334403e-07
0.00064759197 3.0787202e-07
0.00065108696 3.0240001e-07
0.00065458194 2.96928e-07
0.00065807692 2.9145599e-07
0.00066157191 2.8598398e-07
0.00066506689 2.8051197e-07
0.00066856187 2.7503996e-07
0.00067205686 2.6956795e-07
0.00067555184 2.6409594e-07
0.00067904682 2.5862392e-07
0.00068254181 2.5315191e-07
0.00068603679 2.4805782e-07
